id,Reviews
499,物流很快，一直用这个牌子，质量很好是正品，活动买的很划算。
500,宝贝已收到，希望是正品，送了两个小样的卸妆水
501,一直用，感觉不错，赞一个
502,味道淡淡的  水分超足  没有刺激感
503,产品质量好，价格实惠，大品牌值得信赖
504,买了几次了，很好用！经济，实惠！支持**！
505,用了感觉有酒精味道，但是很快就挥发，我敏感肌肤，用了不过敏，比安耐晒质地清爽，不油腻，而且擦了有提亮肤色现货
506,不错挺好的，价格实惠还有赠品
507,有史以来买的最垃圾的一次，一点不好用跟二十块钱的产品没什么区别，还望广大网购的朋友们慎重再慎重。
508,太好了！**的**产品就是让人买的放心用的舒心！全满分好评！
509,这个牌子第二次购买了，特别好用补水效果杠杠滴！
510,很好的，用了白白的，也不油腻
511,发货快，一如既往的好
512,面膜很好用，老婆多次购买了
513,收货很快，还送了一个替换装，不错?
514,价格优惠，泡沫多，洗后不紧绷，特别干净
515,**发货超快，包装也挺好的，三八女神节拍的，价格实惠，查了验证码，是正品，下次回购。
516,东西很好，质量不错玩，****用着放心，性价比高，值得购买。
517,质量不错的，帮朋友买的，比实体店便宜不少钱的呀
518,很控油很持妆！就是稍微有点干。颜色也很好。
519,大爱，还是有活动的时候买最合适，一直在用这个品牌，****，我很放心
520,物流超快，很好和喜欢
521,送货挺快，东西收到了看了看，还没用但愿是正品用了肌肤有所改善
522,这是第二次购买了，价格合适，还很好用
523,还没用，好评
524,是我喜欢的面膜，真的实惠实用
525,不错 送货速度超快  用了一次 感觉不错
526,囤货，一直都用的***，相信它
527,用了几片，才来评论，效果还可以
528,收到了 物流很快呢 活动买的很划算哦
529,不怎么样，卡粉，太白，买的已经是最暗的了还是太白
530,还没开始用，好像还可以
531,用了2年了性价比高而且好用一如既往的会买这款隔离
532,凑单，买来粉扑的，挺干净
533,多次购买，听说用着还不错！
534,不错，真的好用，用完一点也不油，超清爽的，强烈推荐
535,物流太快了，昨天晚上下单今天中午就到了。一直都在用，很好用
536,老婆说很好很喜欢，继续关注
537,宝贝收到了，这个牌子很喜欢，不贵好用的牌子，我一直用它，希望和以前买的一样好用！
538,很好。不错。
539,40G真的好小 挺湿润的
540,味道很好闻，就是泡沫有点少，，比较费
541,感觉还不错，喜欢下次还会来光顾
542,应该可以，我一直用***，还没折开用，也不知送的什么礼品，等折开用时再评价
543,性价比高，被好评吸引过来，还有赠品，用用再说。
544,昨天晚上买的  中午就到了  很快
545,买了好几次了，补水效果感觉还不错，就是优惠力度感觉没有以前大了！
546,一直用的***的，这次换换这个***的试试，好评吧！
547,还没开始使用，包装很漂亮，60片可以用上一段日子了，等6.18再来囤货。
548,挺好的，遮瑕的效果也特别好，特别喜欢，物流也特别快
549,补水效果不错，物流也很快！一直都用这牌子的东西真的很好用
550,满意，搞活动双十一买的很划算，第一次买这个牌子的面膜，不知道效果怎么样，
551,给妹子买的不是很懂，反馈效果说很不错
552,挺好的呀呀呀呀呀呀呀呀呀呀呀呀
553,补水效果好，用后脸水润润的，味道清香，易吸收，做活动买的，很划算。
554,还没用，送了面膜，包装还不错，忘记拍照了，物流还蛮快
555,还不错吧，看~上推荐的，价格便宜，具体作用，有待时间的检验
556,面膜超级划算，很喜欢**买东西，又便宜又快。购物体验很好！面膜也不错。补水效果不错！
557,确实挺好用，挺舒服，挺干净！！！！之前也考虑过其它的，感觉这个性价比高！
558,好开心，送了超级多中样
559,一直用这个，保湿效果非常好，干性皮肤很适合用，冬天再也不怕天气干燥
560,很好用，一直都在用，也很好涂抹，一抹就开！
561,还可以还有赠送，很实惠！
562,包装也太丑了。。吧
563,很好，下次再来购买。
564,哈哈哈哈哈，好快就到啦，很喜欢，很香哦！
565,感觉太白了，白的不自然。
566,还不错吧，给老妈买的，还送了很多赠品，如果用着好，我也给自己买试试
567,很不错，又便宜。精华很多！
568,用后水水嫩嫩的，不油腻
569,保质期四年，买到手还剩两年，怪不得便宜了，应当提前告知不足四年的！
570,很好，是正品
571,看起来还不错，等用了再来评论吧
572,当天到货，才拿到就打开试用，涂在手上我用湿毛巾擦都擦不掉，清香型，很喜欢
573,****，优惠多多。非常满意。希望能白一点。
574,与描述的一样 没让人失望
575,确实挺白的，不过用完脸上长痘，还刺痒啊
576,大品牌值得信赖，**快递速度很快。
577,补水的，买隔离送的，很满意，谢谢，好评哈
578,很不错，用起来感觉很水润
579,颜色挺合适，自然偏白
580,买回来先用一张，不过敏，好
581,第二次购买了，一直都是在**买的化妆品，面膜什么的，发货速度快，商品好，信赖**
582,用了几天感觉很好
583,挺香的，感觉效果不错，泡沫很多
584,一直在用这个牌子的护肤品，感觉很不错
585,非常好用很好
586,包装精美，质量上乘，价格合理，值得购买。
587,第一次用这个牌子，感觉也还好。一直在**买东西，速度快，质量有保证，相信**，相信#。
588,这款面膜挺好用的，精华很多，粘稠，而且面膜很服帖，没有气泡现象，挺好。
589,很不错的一款隔离霜继续关注的&hellip
590,第一次买，遮瑕，保湿效果非常好。下次还买。
591,非常好用，洗了脸很清爽舒服。
592,还行吧，该车滴滴滴滴啊哈哈哈啊哈 哥给您你
593,隔离非常好用，有一点提亮肤色
594,已经第二次购买，很柔滑补水效果很好，真心好用
595,感觉可以的
596,不错，拿来补水用！
597,不错，挺好用的
598,做活动买的还挺划算的，包装很好，精华液也挺多的，效果嘛没什么突出的，就单纯补补水还OK吧
599,和以前用的比起来更滑
600,**大牌很好，用后感觉挺好
601,买了一大堆可以用一段时间了还赠送了五片，好。
602,个人情况：好评，
603,非常好，还送了面膜，给个赞！
604,我用化妆品基本不会过敏的，但是用这款乳有点火辣辣的感觉
605,正品，价格实惠，感谢卖家送的礼物，谢谢！还会回购的！
606,是正品，跟我在柜台买的一样但是比柜台要便宜很多，值得购买
607,商品实用，性价比高；老婆很喜欢。
608,不错，挺温和的一款洗面奶，我一直都在用这个牌子的！
609,挺好的，价格很实惠
610,买水乳套装时凑单买的，听说用起来还不错
611,第二次购买了，好用。服帖保湿，不假白。
612,非常失望，收到货居然是次品，镜子碎成这样了，不知这么多好评是哪来的，差差差
613,宝贝！很满意！快递小哥很礼貌
614,物流很准时，快递员辛苦了(�&nabla
615,今天刚收到，物流快，打开了看看，产品一样，??
616,东西不错一直在用，这次有促销就多买了些，好评！
617,~拍的徒手装面膜，都不敢用了，扔柜子里了。
618,隔离霜不错。用完还会继续买。
619,性价比比较高，适合学生党。
620,超级难用！！！！上妆超级差，#，。很想退，但是开了封不能退。再#也不买了
621,多次购买了 挺好用的
622,以前在实体店买过  这次在**买也蛮好的  也不卡粉
623,还没用，但***的产品用了好几种了，都非常的不错，我是敏感肌肤，很适合用这款氨基酸的。囤货中。
624,挺不错的  敏感肌终于找到合适的洗面奶了
625,还不错，隔离效果还可以！
626,昨天用了，挺好的，淡妆卸得干净，量也大，性价比不错
627,宝贝收到了，我要投诉快递员，服务态度不好，还反说我这个人说话不好听
628,好用 颜色是紫色 偏黄肤色用的显白 用完再来
629,感觉有点干，不好涂开吧
630,包装有点失望，都不敢用，试试效果还可以
631,效果很好，不卡粉，挺划算的，感觉美美哒
632,还不错，不是那么白，不影响再上一层cc霜
633,非常满意。
634,买了好几次了喜欢
635,用啦一片还行吧补水我之前有买过这个牌子的面膜好像和这个不太一样！用用看吧不行的话换别的买吧?
636,服务不好还叫我发5颗星
637,包装精美，物流还是一如既往的快，还没用过这个面膜，用过了再来评价
638,一直听说很好用就买了，试了试觉得不错
639,宝贝收到，还没用，双十二买的便宜备用的，老顾客了，挺满意
640,今天才收到，跟在实体店买的一样，买了三瓶送了好几样赠品，用了效果好以后护肤品就在你家买。
641,面膜很好，女儿看着说我也要用，哈哈
642,还可以吧，不是那么水润，味道有点大，物流挺快的。
643,一直在用，感觉隔离效果不错，绿色显得皮肤很白。
644,酒精味道比较浓郁
645,不错，很好用，能遮暇，自然美，很喜欢
646,还不错，我用了很久了
647,之前买护肤品的时候送了两片试用，觉得还不错，又买了一套来用，这个面膜很好用，而且很实惠！
