,id,ASP,OPI,A_start,O_start,text
307,143,提亮效果,不错,23.0,27.0,**实测款，薄薄一层满满精华素，用了几天，保湿提亮效果不错
308,144,物流,好快,0.0,2.0,物流好快，已经收到了，试了一下还不错，很水润，喜欢的可以考虑
309,144,_,还不错,,15.0,物流好快，已经收到了，试了一下还不错，很水润，喜欢的可以考虑
310,144,_,很水润,,19.0,物流好快，已经收到了，试了一下还不错，很水润，喜欢的可以考虑
311,145,_,好用,,34.0,已经用的第三瓶了，以前一直用的绿色，这次换了紫色，不过还是一如既往的好用啊。美白还可以遮暇，大大的赞
312,145,_,美白,,38.0,已经用的第三瓶了，以前一直用的绿色，这次换了紫色，不过还是一如既往的好用啊。美白还可以遮暇，大大的赞
313,145,_,遮暇,,43.0,已经用的第三瓶了，以前一直用的绿色，这次换了紫色，不过还是一如既往的好用啊。美白还可以遮暇，大大的赞
314,146,_,很好用,,18.0,之前用的瓶装紫色的，不太适合我，这个很好用，喜欢，好评
315,146,_,喜欢,,22.0,之前用的瓶装紫色的，不太适合我，这个很好用，喜欢，好评
316,146,_,好评,,25.0,之前用的瓶装紫色的，不太适合我，这个很好用，喜欢，好评
317,147,_,很好,,9.0,给媳妇买的，媳妇说很好值得拥有。
318,148,_,一般,,4.0,效果真的一般，连续用了三天，皮肤早上起来都是很干的，
319,148,_,很干,,22.0,效果真的一般，连续用了三天，皮肤早上起来都是很干的，
320,149,_,不错,,4.0,东西正经不错，好东西和大家分享，希望你买了也会喜欢?
321,150,_,清爽,,0.0,清爽而光滑，效果不错，色泽唯美，气味甜美，推荐有红血丝的可以用哦?
322,150,_,光滑,,3.0,清爽而光滑，效果不错，色泽唯美，气味甜美，推荐有红血丝的可以用哦?
323,150,_,不错,,8.0,清爽而光滑，效果不错，色泽唯美，气味甜美，推荐有红血丝的可以用哦?
324,150,色泽,唯美,11.0,13.0,清爽而光滑，效果不错，色泽唯美，气味甜美，推荐有红血丝的可以用哦?
325,150,气味,甜美,16.0,18.0,清爽而光滑，效果不错，色泽唯美，气味甜美，推荐有红血丝的可以用哦?
326,151,_,香香的,,0.0,香香的的肌肤是***馈赠的
327,152,_,很好用,,4.0,这款面膜很好用不油腻感觉也好
328,152,_,不油腻,,7.0,这款面膜很好用不油腻感觉也好
329,153,_,不紧绷,,17.0,本人敏感肌一直用的都是***，用完不紧绷。
330,154,_,挺好用的,,4.0,这个面膜挺好用的
331,155,_,还可以,,0.0,还可以，妈妈说好
332,156,快递,很给力,5.0,7.0,货收到了，快递很给力，一直用这款！
333,157,客服回复,太慢了,18.0,22.0,第一次买，还没有使用，期待效果，就是客服回复太慢了
334,158,包装,简陋,0.0,2.0,包装简陋，没有说明书。正品？？
335,158,说明书,没有,7.0,5.0,包装简陋，没有说明书。正品？？
336,158,_,正品,,11.0,包装简陋，没有说明书。正品？？
337,159,味道,清新,0.0,2.0,味道清新，用着挺自然的
338,159,_,挺自然的,,7.0,味道清新，用着挺自然的
339,160,_,挺喜欢的,,0.0,挺喜欢的品质，一直都很好用
340,160,_,很好用,,10.0,挺喜欢的品质，一直都很好用
341,161,_,很好,,2.0,面膜很好，很补水，用完了还会在买
342,161,_,很补水,,5.0,面膜很好，很补水，用完了还会在买
343,162,瑕果,_,1.0,,遮瑕效果：好多推荐这款的，买来试试，混干皮用下来有点干，加了精华再上脸好点，哑光质感，蛮好。
344,162,_,有点干,,24.0,遮瑕效果：好多推荐这款的，买来试试，混干皮用下来有点干，加了精华再上脸好点，哑光质感，蛮好。
345,162,_,蛮好,,43.0,遮瑕效果：好多推荐这款的，买来试试，混干皮用下来有点干，加了精华再上脸好点，哑光质感，蛮好。
346,163,包装,很好,6.0,9.0,面膜收到了，包装的很好，没有破损！**商城的就是好，快递人员服务态度也很好，满意！
347,163,_,没有破损,,12.0,面膜收到了，包装的很好，没有破损！**商城的就是好，快递人员服务态度也很好，满意！
348,163,快递人员服务态度,_,26.0,,面膜收到了，包装的很好，没有破损！**商城的就是好，快递人员服务态度也很好，满意！
349,163,_,满意,,38.0,面膜收到了，包装的很好，没有破损！**商城的就是好，快递人员服务态度也很好，满意！
350,164,_,很好吸收,,0.0,很好吸收，遮瑕不适合，但是隔离效果，挺好的，保湿度，一般般，
351,164,遮瑕,不适合,5.0,7.0,很好吸收，遮瑕不适合，但是隔离效果，挺好的，保湿度，一般般，
352,164,隔离效果,_,13.0,,很好吸收，遮瑕不适合，但是隔离效果，挺好的，保湿度，一般般，
353,164,_,挺好的,,18.0,很好吸收，遮瑕不适合，但是隔离效果，挺好的，保湿度，一般般，
354,164,保湿度,_,22.0,,很好吸收，遮瑕不适合，但是隔离效果，挺好的，保湿度，一般般，
355,164,_,一般般,,26.0,很好吸收，遮瑕不适合，但是隔离效果，挺好的，保湿度，一般般，
356,165,_,很好用,,2.0,东西很好用哦
357,166,_,太赞了,,10.0,慢慢的一箱子。哈哈，太赞了
358,167,_,不错,,0.0,不错的面膜，还是买一赠一，用完还会再来购买！！！不错的一次购物！！
359,168,送货,超级快,2.0,4.0,**送货超级快！还没用！是正品！以后还会购买的！
360,168,_,是正品,,12.0,**送货超级快！还没用！是正品！以后还会购买的！
361,169,_,喜欢,,0.0,喜欢，喜欢，用完皮肤很润，也很好吸收，一直在这里买！
362,169,_,很润,,10.0,喜欢，喜欢，用完皮肤很润，也很好吸收，一直在这里买！
363,169,_,很好吸收,,14.0,喜欢，喜欢，用完皮肤很润，也很好吸收，一直在这里买！
364,170,包装,很好,0.0,2.0,包装很好，面膜还可以吧！帮老妈买的。
365,170,_,还可以,,7.0,包装很好，面膜还可以吧！帮老妈买的。
366,171,_,不错,,2.0,效果不错，下次在给我媳妇买。
367,172,_,很棒,,0.0,很棒，买一送一，
368,173,_,好,,2.0,质量好，升级版不干燥。给个五星好评吧。
369,173,_,不干燥,,7.0,质量好，升级版不干燥。给个五星好评吧。
370,173,_,五星好评,,13.0,质量好，升级版不干燥。给个五星好评吧。
371,174,_,卸不干净,,2.0,根本卸不干净，脸上还有点痒
372,174,_,有点痒,,10.0,根本卸不干净，脸上还有点痒
373,175,晒果,_,1.0,,防晒效果：还没有使用，囤货试试看
374,176,_,蛮好用,,17.0,上次买BB霜卖家送了两张面膜，觉得蛮好用的，就买了一些
375,177,_,比较清爽,,8.0,一直用的***，比较清爽，喜欢
376,177,_,喜欢,,13.0,一直用的***，比较清爽，喜欢
377,178,颜色,好看,0.0,2.0,颜色好看，服务态度很好。物流快速。希望好用，下次再买。。。
378,178,服务态度,很好,5.0,9.0,颜色好看，服务态度很好。物流快速。希望好用，下次再买。。。
379,178,物流,快速,12.0,14.0,颜色好看，服务态度很好。物流快速。希望好用，下次再买。。。
380,179,_,很棒,,22.0,还没有用，用过之后再来评价，信赖的**，一直很棒。。。。
381,180,_,不错,,3.0,看起来不错
382,181,_,很好用,,7.0,朋友给推荐的，很好用，隔离效果不错
383,181,隔离效果,不错,11.0,15.0,朋友给推荐的，很好用，隔离效果不错
384,182,_,蛮不错的,,0.0,蛮不错的，期待已久，看有活动秒下单?
385,182,活动,_,12.0,,蛮不错的，期待已久，看有活动秒下单?
386,183,_,很不错,,0.0,很不错，清澈
387,183,_,清澈,,4.0,很不错，清澈
388,184,_,很自然,,20.0,大姐让我帮着买的，我自己也在用，擦在脸上很自然，和皮肤很贴，脸也显得有光泽，很好！
389,184,_,很贴,,27.0,大姐让我帮着买的，我自己也在用，擦在脸上很自然，和皮肤很贴，脸也显得有光泽，很好！
390,184,_,有光泽,,34.0,大姐让我帮着买的，我自己也在用，擦在脸上很自然，和皮肤很贴，脸也显得有光泽，很好！
391,184,_,很好,,38.0,大姐让我帮着买的，我自己也在用，擦在脸上很自然，和皮肤很贴，脸也显得有光泽，很好！
392,185,新,_,0.0,,新包装样式也很喜欢
393,185,包装样式,很喜欢,1.0,6.0,新包装样式也很喜欢
394,186,_,很划算,,3.0,双十一很划算，物流也很给力
395,186,物流,很给力,7.0,10.0,双十一很划算，物流也很给力
396,187,_,非常不错,,0.0,非常不错，老客户了，他家保湿真的好，我还是容易过敏的皮肤，用他家的没事
397,187,保湿,真的好,12.0,14.0,非常不错，老客户了，他家保湿真的好，我还是容易过敏的皮肤，用他家的没事
398,188,服务态度,很好,2.0,6.0,卖家服务态度很好，宝贝很不错  物流也很快
399,188,物流,很不错,14.0,11.0,卖家服务态度很好，宝贝很不错  物流也很快
400,188,_,很快,,17.0,卖家服务态度很好，宝贝很不错  物流也很快
401,189,_,喜欢,,0.0,喜欢喜欢 特别补水 真的很耐斯～
402,189,_,特别补水,,4.0,喜欢喜欢 特别补水 真的很耐斯～
403,189,_,真的,,8.0,喜欢喜欢 特别补水 真的很耐斯～
404,189,_,很耐斯,,10.0,喜欢喜欢 特别补水 真的很耐斯～
405,190,_,不错,,6.0,还么用，看着不错，期待效果，物流超级给力！
406,190,物流,超级给力,14.0,16.0,还么用，看着不错，期待效果，物流超级给力！
407,191,_,不错,,2.0,感觉不错，下次买其他的试试?
408,192,新包装,特别喜欢,6.0,0.0,特别喜欢这个新包装的，很方便啦，一直用***的产品，这个卸妆水，用完不紧绷，很保湿的，继续支持
409,192,_,很方便,,11.0,特别喜欢这个新包装的，很方便啦，一直用***的产品，这个卸妆水，用完不紧绷，很保湿的，继续支持
410,192,_,不紧绷,,34.0,特别喜欢这个新包装的，很方便啦，一直用***的产品，这个卸妆水，用完不紧绷，很保湿的，继续支持
411,192,_,很保湿,,38.0,特别喜欢这个新包装的，很方便啦，一直用***的产品，这个卸妆水，用完不紧绷，很保湿的，继续支持
412,193,_,不油腻,,0.0,不油腻，卸妆也很干净，双11活动买的，很划算
413,193,卸妆,很干净,4.0,7.0,不油腻，卸妆也很干净，双11活动买的，很划算
414,193,活动,_,14.0,,不油腻，卸妆也很干净，双11活动买的，很划算
415,193,_,很划算,,19.0,不油腻，卸妆也很干净，双11活动买的，很划算
416,194,_,好用,,5.0,一如既往的好用，忘记是第几次买了。
417,195,_,很好用,,2.0,面膜很好用，**平台有保障，很补水，效果不错的。
418,195,_,很补水,,14.0,面膜很好用，**平台有保障，很补水，效果不错的。
419,195,效果,不错,18.0,20.0,面膜很好用，**平台有保障，很补水，效果不错的。
420,196,_,不错,,0.0,不错，下次再来
421,197,_,还可以,,4.0,用起来了还可以，好评！
422,197,_,好评,,8.0,用起来了还可以，好评！
423,198,_,好用,,0.0,好用实惠，好用，值得购买，
424,198,_,实惠,,2.0,好用实惠，好用，值得购买，
425,199,_,过敏了,,7.0,这次的面膜用着过敏了！一直都在用这个牌子！不知道为什么会过敏！
426,200,_,很好,,5.0,用了，效果很好，白皙水嫩擦后脸上没有干粉。好评
427,200,_,白皙,,8.0,用了，效果很好，白皙水嫩擦后脸上没有干粉。好评
428,200,_,水嫩,,10.0,用了，效果很好，白皙水嫩擦后脸上没有干粉。好评
429,200,_,没有干粉,,16.0,用了，效果很好，白皙水嫩擦后脸上没有干粉。好评
430,200,_,好评,,21.0,用了，效果很好，白皙水嫩擦后脸上没有干粉。好评
431,201,_,一点也不紧绷,,16.0,洗面奶收到，今天用了，洗完后真的一点也不紧绷，超值了！
432,201,_,超值了,,23.0,洗面奶收到，今天用了，洗完后真的一点也不紧绷，超值了！
433,202,_,很好用,,25.0,每天需要化妆，买了很多卸妆水都不行。只有这款卸妆水很好用，清爽不刺激。
434,202,_,清爽,,29.0,每天需要化妆，买了很多卸妆水都不行。只有这款卸妆水很好用，清爽不刺激。
435,202,_,不刺激,,31.0,每天需要化妆，买了很多卸妆水都不行。只有这款卸妆水很好用，清爽不刺激。
436,203,_,非常好用,,0.0,非常好用！！！特别补水，我干皮用着很不错
437,203,_,特别补水,,7.0,非常好用！！！特别补水，我干皮用着很不错
438,203,_,很不错,,17.0,非常好用！！！特别补水，我干皮用着很不错
439,204,包装,很高大尚,0.0,2.0,包装很高大尚！还没用，但看起来就很好。还送了化妆水，很喜欢！
440,204,_,很喜欢,,26.0,包装很高大尚！还没用，但看起来就很好。还送了化妆水，很喜欢！
441,205,卸妆效果,很好,9.0,13.0,收到马上试了一下，卸妆效果很好，很干净，但是不刺激皮肤，挺舒服的，脸也感觉滑滑的，很划算。
442,205,_,很干净,,16.0,收到马上试了一下，卸妆效果很好，很干净，但是不刺激皮肤，挺舒服的，脸也感觉滑滑的，很划算。
443,205,_,不刺激,,22.0,收到马上试了一下，卸妆效果很好，很干净，但是不刺激皮肤，挺舒服的，脸也感觉滑滑的，很划算。
444,205,_,挺舒服的,,28.0,收到马上试了一下，卸妆效果很好，很干净，但是不刺激皮肤，挺舒服的，脸也感觉滑滑的，很划算。
445,205,_,滑滑的,,37.0,收到马上试了一下，卸妆效果很好，很干净，但是不刺激皮肤，挺舒服的，脸也感觉滑滑的，很划算。
